#location_org;location_dest;commodity_name;interval_lowerbound;interval_upperbound
Supplier_151;Plant_4;Article_1130;1,392857143;7,829668441
Supplier_210;Plant_21;Article_1133;92,85714286;239,8733209
Supplier_321;Plant_4;Article_1134;3,392857143;6,965793333
Supplier_214;Plant_4;Article_1137;75;116,7771868
Supplier_87;Plant_4;Article_1138;19,28571429;47,82140622
Supplier_351;Plant_7;Article_1139;10;62,91502622
Supplier_151;Plant_4;Article_114;1080;1807,85835
Supplier_326;Plant_6;Article_1140;42,42857143;149,7837895
Supplier_332;Plant_6;Article_1140;329,1428571;579,8470083
Supplier_214;Plant_15;Article_1141;59,42857143;155,1176623
Supplier_321;Plant_4;Article_1143;78,57142857;185,9204366
Supplier_351;Plant_7;Article_1145;9,285714286;58,42109578
Supplier_326;Plant_6;Article_1146;6,857142857;28,13086911
Supplier_332;Plant_6;Article_1146;79,28571429;145,0399465
Supplier_214;Plant_15;Article_1148;59,42857143;155,1176623
Supplier_321;Plant_4;Article_1149;20,28571429;42,39798194
Supplier_151;Plant_15;Article_1150;3;11,81917104
Supplier_87;Plant_4;Article_1152;690;858,5229955
Supplier_351;Plant_7;Article_1153;2,857142857;17,97572178
Supplier_326;Plant_6;Article_1155;6;21,83245612
Supplier_332;Plant_6;Article_1155;34,71428571;65,06148296
Supplier_276;Plant_18;Article_1157;19,42857143;49,37596799
Supplier_321;Plant_4;Article_1158;3,142857143;7,924878145
Supplier_351;Plant_8;Article_1159;22,71428571;48,39733553
Supplier_87;Plant_4;Article_1160;8,571428571;29,95232792
Supplier_351;Plant_7;Article_1162;9,285714286;58,42109578
Supplier_276;Plant_18;Article_1163;2,357142857;11,05032574
Supplier_326;Plant_6;Article_1164;11,57142857;46,97118644
Supplier_332;Plant_6;Article_1164;109,2857143;197,1850073
Supplier_351;Plant_8;Article_1166;1,428571429;4,992054654
Supplier_321;Plant_4;Article_1167;1,892857143;5,229958188
Supplier_87;Plant_4;Article_1168;527,1428571;676,23535
Supplier_326;Plant_6;Article_1169;82,28571429;284,479398
Supplier_332;Plant_6;Article_1169;388,2857143;658,1047012
Supplier_351;Plant_7;Article_1170;8,571428571;53,92716533
Supplier_276;Plant_18;Article_1171;5,142857143;20,26143606
Supplier_351;Plant_8;Article_1172;22,39285714;47,88844759
Supplier_87;Plant_4;Article_1174;267,8571429;339,9351429
Supplier_321;Plant_4;Article_1175;0,928571429;1,944320429
Supplier_326;Plant_6;Article_1176;1,714285714;7,095027387
Supplier_332;Plant_6;Article_1176;9,428571429;18,87012094
Supplier_351;Plant_7;Article_1178;10,71428571;67,40895667
Supplier_351;Plant_8;Article_1179;1,25;4,477486122
Supplier_151;Plant_4;Article_118;88,57142857;181,8140148
Supplier_321;Plant_4;Article_1180;78,57142857;185,9204366
Supplier_87;Plant_4;Article_1182;529,2857143;642,4859162
Supplier_326;Plant_6;Article_1183;5,571428571;19,61218557
Supplier_332;Plant_6;Article_1183;24,85714286;45,75143463
Supplier_351;Plant_7;Article_1184;9,285714286;58,42109578
Supplier_351;Plant_8;Article_1185;17,32142857;37,52786974
Supplier_321;Plant_4;Article_1186;22,78571429;46,26203355
Supplier_326;Plant_6;Article_1187;9;36,05549852
Supplier_332;Plant_6;Article_1187;47,57142857;88,0330506
Supplier_87;Plant_4;Article_1188;40,71428571;73,59212599
Supplier_351;Plant_7;Article_1190;9,285714286;58,42109578
Supplier_351;Plant_7;Article_1191;8,571428571;53,92716533
Supplier_351;Plant_8;Article_1192;1,428571429;4,101183848
Supplier_326;Plant_6;Article_1193;4,285714286;16,15805108
Supplier_332;Plant_6;Article_1193;18,42857143;35,85870407
Supplier_214;Plant_4;Article_1194;159;193,9666508
Supplier_351;Plant_7;Article_1199;11,42857143;71,90288711
Supplier_326;Plant_6;Article_1200;45;159,1052146
Supplier_332;Plant_6;Article_1200;244,2857143;422,909021
Supplier_214;Plant_4;Article_1201;27,96428571;35,44998637
Supplier_351;Plant_7;Article_1204;10;62,91502622
Supplier_210;Plant_21;Article_1205;34,28571429;98,42841234
Supplier_351;Plant_8;Article_1206;1,428571429;4,721983162
Supplier_326;Plant_6;Article_1207;1,285714286;5,065359016
Supplier_332;Plant_6;Article_1207;9,857142857;18,53113244
Supplier_214;Plant_4;Article_1208;231;274,5277689
Supplier_351;Plant_7;Article_121;22,5;141,558809
Supplier_351;Plant_7;Article_1210;7,142857143;44,93930444
Supplier_333;Plant_22;Article_1211;504;756,4757414
Supplier_351;Plant_8;Article_1213;2,5;5,969443332
Supplier_214;Plant_4;Article_1215;3,357142857;7,705103518
Supplier_351;Plant_8;Article_1217;13,39285714;35,58951903
Supplier_326;Plant_6;Article_1218;34,71428571;122,0657924
Supplier_332;Plant_6;Article_1218;178,7142857;319,5059251
Supplier_210;Plant_21;Article_1219;30;88,49976258
Supplier_351;Plant_7;Article_1220;7,857142857;49,43323489
Supplier_333;Plant_22;Article_1221;529,7142857;780,8283748
Supplier_214;Plant_4;Article_1223;48;90,33202098
Supplier_351;Plant_8;Article_1224;15,03571429;38,10643028
Supplier_326;Plant_6;Article_1225;3;12,01849951
Supplier_332;Plant_6;Article_1225;14,57142857;27,37023804
Supplier_342;Plant_18;Article_1226;224,2857143;351,8680355
Supplier_210;Plant_21;Article_1227;30,85714286;87,37178487
Supplier_351;Plant_7;Article_1228;8,571428571;53,92716533
Supplier_214;Plant_4;Article_1230;7,071428571;14,56428231
Supplier_326;Plant_6;Article_1232;0,642857143;2,532679508
Supplier_332;Plant_6;Article_1232;3,642857143;7,754397232
Supplier_351;Plant_7;Article_1233;7,142857143;44,93930444
Supplier_342;Plant_18;Article_1234;25,71428571;50,57367867
Supplier_214;Plant_4;Article_1236;1,928571429;5,689270452
Supplier_210;Plant_21;Article_1238;35;107,5462815
Supplier_351;Plant_7;Article_1239;7,142857143;44,93930444
Supplier_342;Plant_18;Article_1240;107,8571429;165,2935581
Supplier_87;Plant_4;Article_1241;64,28571429;100,538793
Supplier_214;Plant_4;Article_1242;19,60714286;26,97745008
Supplier_321;Plant_4;Article_1243;7,25;15,11282863
Supplier_351;Plant_7;Article_1244;10;62,91502622
Supplier_87;Plant_4;Article_1245;0,035714286;0,224696522
Supplier_342;Plant_18;Article_1246;135,7142857;210,6181041
Supplier_351;Plant_8;Article_1247;2,5;9,891185942
Supplier_326;Plant_6;Article_1248;9;36,05549852
Supplier_332;Plant_6;Article_1248;47,57142857;88,0330506
Supplier_321;Plant_4;Article_1249;3,785714286;7,934405671
Supplier_351;Plant_7;Article_1250;10;62,91502622
Supplier_342;Plant_18;Article_1251;655,7142857;995,8823114
Supplier_351;Plant_8;Article_1252;93,03571429;180,8838501
Supplier_326;Plant_6;Article_1253;5,571428571;19,61218557
Supplier_332;Plant_6;Article_1253;25,71428571;47,05952049
Supplier_87;Plant_4;Article_1254;27,78571429;58,18229931
Supplier_321;Plant_4;Article_1255;2,642857143;6,781333206
Supplier_351;Plant_7;Article_1256;9,285714286;58,42109578
Supplier_326;Plant_6;Article_1257;0,857142857;4,004326027
Supplier_332;Plant_6;Article_1257;4,928571429;11,05035144
Supplier_351;Plant_8;Article_1258;92,67857143;187,9606297
Supplier_321;Plant_4;Article_1259;10,07142857;18,56948313
Supplier_151;Plant_4;Article_126;51,42857143;113,8319359
Supplier_342;Plant_18;Article_1261;3428,571429;4941,688678
Supplier_87;Plant_4;Article_1262;574,2857143;717,9785083
Supplier_351;Plant_7;Article_1263;2,857142857;17,97572178
Supplier_351;Plant_8;Article_1265;91,25;185,6155716
Supplier_321;Plant_4;Article_1266;94,07142857;184,2046339
Supplier_351;Plant_8;Article_1267;7,5;20,00925583
Supplier_326;Plant_6;Article_1268;70,71428571;247,2087211
Supplier_332;Plant_6;Article_1268;322,7142857;575,851177
Supplier_351;Plant_7;Article_1269;10,71428571;67,40895667
Supplier_87;Plant_4;Article_1270;0,714285714;3,336938356
Supplier_321;Plant_4;Article_1271;10,21428571;20,80903334
Supplier_351;Plant_8;Article_1272;6,785714286;18,26954234
Supplier_351;Plant_7;Article_1274;8,571428571;53,92716533
Supplier_321;Plant_4;Article_1275;2,857142857;6,900558041
Supplier_326;Plant_6;Article_1277;11,57142857;45,58823114
Supplier_332;Plant_6;Article_1277;60,42857143;110,4399987
Supplier_351;Plant_8;Article_1278;0,178571429;1,123482611
Supplier_351;Plant_7;Article_1279;9,285714286;58,42109578
Supplier_351;Plant_7;Article_128;21,42857143;134,8179133
Supplier_321;Plant_4;Article_1280;24,57142857;47,21590884
Supplier_326;Plant_6;Article_1282;7,714285714;25,9612685
Supplier_332;Plant_6;Article_1282;31,71428571;57,68129775
Supplier_351;Plant_8;Article_1283;0,892857143;2,842962282
Supplier_351;Plant_7;Article_1284;10;62,91502622
Supplier_351;Plant_7;Article_1285;10,71428571;67,40895667
Supplier_87;Plant_4;Article_1286;4776,428571;5874,71078
Supplier_321;Plant_4;Article_1289;2,714285714;6,454528753
Supplier_210;Plant_21;Article_1291;85,71428571;266,4827804
Supplier_351;Plant_7;Article_1292;9,285714286;58,42109578
Supplier_210;Plant_21;Article_1293;85,71428571;266,4827804
Supplier_87;Plant_4;Article_1294;32,14285714;62,61532715
Supplier_326;Plant_6;Article_1295;0,642857143;3,140475056
Supplier_332;Plant_6;Article_1295;3,857142857;7,927944814
Supplier_321;Plant_4;Article_1296;3,071428571;7,824038548
Supplier_351;Plant_7;Article_1298;7,142857143;44,93930444
Supplier_326;Plant_6;Article_1299;6,857142857;28,13086911
Supplier_332;Plant_6;Article_1299;85,71428571;152,2245785
Supplier_321;Plant_4;Article_13;21,10714286;40,23699017
Supplier_321;Plant_4;Article_1301;4,071428571;8,824038548
Supplier_87;Plant_4;Article_1302;2,5;7,681877252
Supplier_351;Plant_7;Article_1303;9,285714286;58,42109578
Supplier_326;Plant_6;Article_1304;43,71428571;155,151648
Supplier_332;Plant_6;Article_1304;329,1428571;581,1836702
Supplier_321;Plant_4;Article_1305;0,928571429;1,944320429
Supplier_326;Plant_6;Article_1307;11,57142857;46,97118644
Supplier_332;Plant_6;Article_1307;109,2857143;196,6372209
Supplier_351;Plant_7;Article_1308;10;62,91502622
Supplier_210;Plant_21;Article_1309;15;70,07570547
Supplier_321;Plant_4;Article_1311;98,35714286;187,5777244
Supplier_87;Plant_4;Article_1312;100,7142857;140,8924603
Supplier_326;Plant_6;Article_1313;5,571428571;20,70889392
Supplier_332;Plant_6;Article_1313;33,85714286;63,79994547
Supplier_351;Plant_7;Article_1314;6,428571429;40,445374
Supplier_210;Plant_21;Article_1315;7,5;47,18626967
Supplier_87;Plant_4;Article_1316;51,42857143;78,33227979
Supplier_321;Plant_4;Article_1317;9,071428571;19,66118103
Supplier_326;Plant_6;Article_1318;1,714285714;7,095027387
Supplier_332;Plant_6;Article_1318;9,428571429;18,87012094
Supplier_351;Plant_8;Article_1319;6,25;15,54207149
Supplier_219;Plant_21;Article_132;64,28571429;147,615873
Supplier_87;Plant_4;Article_1320;102,8571429;145,6189416
Supplier_351;Plant_7;Article_1322;2,857142857;17,97572178
Supplier_210;Plant_21;Article_1323;15;70,07570547
Supplier_321;Plant_4;Article_1324;2,535714286;6,110131025
Supplier_326;Plant_6;Article_1325;79,71428571;279,1592298
Supplier_332;Plant_6;Article_1325;385,7142857;655,0881629
Supplier_351;Plant_8;Article_1326;89,82142857;175,7960388
Supplier_351;Plant_7;Article_1327;9,285714286;58,42109578
Supplier_210;Plant_21;Article_1328;15;70,07570547
Supplier_87;Plant_4;Article_1331;36,42857143;66,26941911
Supplier_321;Plant_4;Article_1332;25,53571429;48,18028218
Supplier_351;Plant_7;Article_1333;17,85714286;112,3482611
Supplier_156;Plant_19;Article_1334;7,142857143;20,712197
Supplier_151;Plant_4;Article_1337;14,28571429;67,85661375
Supplier_325;Plant_4;Article_1339;634,2857143;1066,158711
Supplier_62;Plant_8;Article_134;4,357142857;27,41297571
Supplier_351;Plant_7;Article_1340;25;157,2875656
Supplier_156;Plant_19;Article_1341;2,857142857;9,984109308
Supplier_280;Plant_4;Article_1343;1928,571429;2694,927473
Supplier_151;Plant_4;Article_1344;8,571428571;33,76906011
Supplier_151;Plant_15;Article_1345;36,42857143;229,1904527
Supplier_351;Plant_7;Article_1347;41,42857143;260,6479658
Supplier_108;Plant_6;Article_1349;806,7857143;1292,675914
Supplier_325;Plant_4;Article_1351;637,8571429;1063,949092
Supplier_351;Plant_7;Article_1353;25;157,2875656
Supplier_156;Plant_19;Article_1354;38,57142857;102,499298
Supplier_351;Plant_8;Article_1359;177,6785714;394,411391
Supplier_156;Plant_19;Article_1360;31,42857143;83,47657532
Supplier_351;Plant_7;Article_1364;41,42857143;260,6479658
Supplier_156;Plant_19;Article_1365;28,57142857;77,38811407
Supplier_151;Plant_4;Article_1367;8;50,33202098
Supplier_351;Plant_7;Article_1368;17,85714286;112,3482611
Supplier_156;Plant_19;Article_1369;29,28571429;78,72168645
Supplier_219;Plant_21;Article_137;21,42857143;61,77102088
Supplier_151;Plant_4;Article_1372;1051,428571;1776,746965
Supplier_156;Plant_19;Article_1377;27,85714286;75,41662942
Supplier_280;Plant_4;Article_1378;1775;2420,568942
Supplier_151;Plant_4;Article_1381;91,42857143;188,1034479
Supplier_156;Plant_19;Article_1382;29,28571429;79,31745025
Supplier_280;Plant_4;Article_1385;1775;2413,502298
Supplier_280;Plant_4;Article_139;540;713,896521
Supplier_321;Plant_4;Article_1390;29,07142857;57,90418845
Supplier_156;Plant_19;Article_1391;6,428571429;19,8212963
Supplier_321;Plant_4;Article_1399;4,892857143;9,801951392
Supplier_156;Plant_19;Article_1400;7,857142857;21,56227649
Supplier_264;Plant_15;Article_1402;80;374,5429605
Supplier_156;Plant_19;Article_1403;124,2857143;332,0859847
Supplier_151;Plant_4;Article_1406;5,714285714;26,69550685
Supplier_280;Plant_4;Article_1407;2250;3177,960727
Supplier_232;Plant_19;Article_1408;8,571428571;29,95232792
Supplier_62;Plant_8;Article_141;78,42857143;241,8198148
Supplier_280;Plant_4;Article_1411;2178,571429;2997,494453
Supplier_280;Plant_4;Article_1413;500;721,9442706
Supplier_156;Plant_19;Article_1414;39,28571429;104,940737
Supplier_151;Plant_4;Article_1416;54,28571429;116,0755955
Supplier_264;Plant_15;Article_1418;8,571428571;41,87300074
Supplier_156;Plant_19;Article_1419;38,57142857;103,4196437
Supplier_151;Plant_4;Article_1421;45,71428571;86,03049617
Supplier_280;Plant_4;Article_1422;475;670,552399
Supplier_214;Plant_4;Article_1425;18,96428571;25,13159585
Supplier_232;Plant_19;Article_1426;27,14285714;77,0952154
Supplier_351;Plant_7;Article_1428;3,571428571;22,46965222
Supplier_214;Plant_4;Article_1431;2,25;6,218626967
Supplier_232;Plant_19;Article_1432;25,71428571;72,17642254
Supplier_351;Plant_7;Article_1434;3,928571429;24,71661744
Supplier_214;Plant_4;Article_1437;6,428571429;13,71848618
Supplier_232;Plant_19;Article_1438;8,571428571;29,95232792
Supplier_351;Plant_7;Article_1439;2,142857143;13,48179133
Supplier_280;Plant_4;Article_144;626,7857143;835,3265633
Supplier_326;Plant_6;Article_1442;1,285714286;5,065359016
Supplier_332;Plant_6;Article_1442;9,428571429;18,28725025
Supplier_214;Plant_4;Article_1443;45;87,66145802
Supplier_351;Plant_7;Article_1444;6,785714286;42,69233922
Supplier_351;Plant_7;Article_1446;6,428571429;40,445374
Supplier_214;Plant_4;Article_1448;570;662,4626051
Supplier_232;Plant_19;Article_1449;39;110,9907401
Supplier_351;Plant_7;Article_1451;7,142857143;44,93930444
Supplier_214;Plant_4;Article_1454;37,60714286;46,1113435
Supplier_232;Plant_19;Article_1455;36,21428571;101,5846591
Supplier_351;Plant_7;Article_1458;3,928571429;24,71661744
Supplier_214;Plant_4;Article_1462;39,21428571;51,0162226
Supplier_232;Plant_19;Article_1463;41,78571429;119,7341099
Supplier_351;Plant_7;Article_1467;4,642857143;29,21054789
Supplier_214;Plant_4;Article_1469;81;123,661458
Supplier_232;Plant_19;Article_1470;33,42857143;101,9837282
Supplier_326;Plant_6;Article_1471;69,42857143;243,0290981
Supplier_332;Plant_6;Article_1471;322,7142857;576,2301348
Supplier_232;Plant_19;Article_1472;9;35,45751311
Supplier_351;Plant_7;Article_1473;7,142857143;44,93930444
Supplier_214;Plant_4;Article_1474;570;659,5916663
Supplier_351;Plant_8;Article_1475;316,25;704,8243768
Supplier_232;Plant_19;Article_1477;11,64285714;40,73302894
Supplier_351;Plant_7;Article_1478;7,857142857;49,43323489
Supplier_214;Plant_4;Article_1479;36,96428571;45,91055389
Supplier_180;Plant_4;Article_1481;3285,714286;5964,259259
Supplier_151;Plant_4;Article_1482;24;94,5533683
Supplier_326;Plant_6;Article_1483;0,857142857;4,004326027
Supplier_332;Plant_6;Article_1483;4,928571429;11,05035144
Supplier_232;Plant_19;Article_1484;80;228,8882255
Supplier_351;Plant_7;Article_1485;7,142857143;44,93930444
Supplier_151;Plant_4;Article_1486;16;74,74741917
Supplier_351;Plant_8;Article_1487;21,42857143;47,49320416
Supplier_232;Plant_19;Article_1489;88;253,1612007
Supplier_351;Plant_7;Article_1490;6,428571429;40,445374
Supplier_351;Plant_8;Article_1491;14,28571429;30,54258097
Supplier_214;Plant_4;Article_1492;35,03571429;45,2355042
Supplier_326;Plant_6;Article_1493;47,57142857;167,1922581
Supplier_332;Plant_6;Article_1493;248,1428571;428,3665277
Supplier_214;Plant_4;Article_1496;3,25;7,618447474
Supplier_232;Plant_19;Article_1497;35,32142857;101,6506041
Supplier_342;Plant_4;Article_15;167,8571429;266,1898036
Supplier_280;Plant_4;Article_150;492,8571429;697,7031942
Supplier_326;Plant_6;Article_1500;5,571428571;18,83074695
Supplier_332;Plant_6;Article_1500;19,71428571;37,9612685
