#location_org;location_dest;commodity_name;interval_lowerbound;interval_upperbound
Supplier_100;Plant_15;Article_6264;60;60
Supplier_100;Plant_15;Article_6278;60;60
Supplier_100;Plant_15;Article_8206;40;40
Supplier_100;Plant_15;Article_8216;40;40
Supplier_100;Plant_18;Article_8107;168;168
Supplier_100;Plant_18;Article_8114;168;168
Supplier_100;Plant_18;Article_8124;6050;6050
Supplier_100;Plant_19;Article_1901;168;168
Supplier_100;Plant_19;Article_2044;168;168
Supplier_100;Plant_19;Article_2621;550;550
Supplier_100;Plant_19;Article_8116;550;550
Supplier_100;Plant_19;Article_8120;550;550
Supplier_100;Plant_4;Article_1335;180;180
Supplier_100;Plant_4;Article_1348;180;180
Supplier_100;Plant_4;Article_1725;324;324
Supplier_100;Plant_4;Article_1730;432;432
Supplier_100;Plant_4;Article_2647;572;572
Supplier_100;Plant_4;Article_5178;168;168
Supplier_100;Plant_4;Article_5183;28;28
Supplier_100;Plant_4;Article_5229;28;28
Supplier_100;Plant_4;Article_5235;1;1
Supplier_100;Plant_4;Article_5240;168;168
Supplier_100;Plant_4;Article_5245;28;28
Supplier_100;Plant_4;Article_5249;28;28
Supplier_100;Plant_4;Article_5257;1;1
Supplier_101;Plant_10;Article_1801;18500;18500
Supplier_101;Plant_2;Article_1825;20000;20000
Supplier_101;Plant_3;Article_1832;4000;4000
Supplier_102;Plant_15;Article_2968;640;640
Supplier_102;Plant_15;Article_3973;6000;6000
Supplier_102;Plant_15;Article_3979;3200;3200
Supplier_102;Plant_15;Article_3985;1600;1600
Supplier_102;Plant_15;Article_3993;1600;1600
Supplier_102;Plant_15;Article_4018;5000;5000
Supplier_102;Plant_15;Article_4063;480;480
Supplier_102;Plant_15;Article_4070;480;480
Supplier_102;Plant_15;Article_4168;60;60
Supplier_102;Plant_15;Article_4176;710;710
Supplier_102;Plant_15;Article_4179;190;190
Supplier_102;Plant_15;Article_4181;640;640
Supplier_102;Plant_15;Article_4197;190;190
Supplier_102;Plant_15;Article_5646;80;80
Supplier_102;Plant_15;Article_5669;40;40
Supplier_102;Plant_15;Article_5675;40;40
Supplier_102;Plant_15;Article_5681;1310;1310
Supplier_102;Plant_15;Article_5690;1070;1070
Supplier_102;Plant_15;Article_5717;1360;1360
Supplier_102;Plant_15;Article_5718;390;390
Supplier_102;Plant_15;Article_5887;15000;15000
Supplier_102;Plant_15;Article_5915;21000;21000
Supplier_102;Plant_15;Article_5921;16500;16500
Supplier_102;Plant_15;Article_6359;308;308
Supplier_102;Plant_15;Article_6361;286;286
Supplier_102;Plant_15;Article_6620;176;176
Supplier_102;Plant_15;Article_6625;616;616
Supplier_102;Plant_15;Article_6626;1606;1606
Supplier_102;Plant_15;Article_6662;1155;1155
Supplier_102;Plant_15;Article_7995;1728;1728
Supplier_102;Plant_15;Article_8000;7812;7812
Supplier_102;Plant_15;Article_8004;2160;2160
Supplier_102;Plant_15;Article_8263;25;25
Supplier_102;Plant_15;Article_8781;480;480
Supplier_102;Plant_15;Article_8808;256;256
Supplier_102;Plant_15;Article_8817;256;256
Supplier_102;Plant_15;Article_8824;256;256
Supplier_102;Plant_15;Article_8829;480;480
Supplier_102;Plant_15;Article_8843;256;256
Supplier_102;Plant_15;Article_9585;1680;1680
Supplier_102;Plant_4;Article_7418;112;112
Supplier_102;Plant_4;Article_7426;112;112
Supplier_102;Plant_5;Article_7617;1152;1152
Supplier_102;Plant_5;Article_7623;1152;1152
Supplier_103;Plant_4;Article_9054;24000;24000
Supplier_104;Plant_20;Article_7073;1350;1350
Supplier_104;Plant_20;Article_7109;741;741
Supplier_104;Plant_20;Article_7141;192;192
Supplier_104;Plant_20;Article_7145;192;192
Supplier_104;Plant_20;Article_7147;384;384
Supplier_104;Plant_20;Article_7153;192;192
Supplier_104;Plant_20;Article_7155;192;192
Supplier_104;Plant_20;Article_7161;384;384
Supplier_104;Plant_20;Article_7166;780;780
Supplier_105;Plant_10;Article_7165;320000;320000
Supplier_105;Plant_15;Article_3117;10000;10000
Supplier_105;Plant_15;Article_4085;5000;5000
Supplier_105;Plant_15;Article_6978;2000;2000
Supplier_105;Plant_2;Article_8371;18000;18000
Supplier_105;Plant_4;Article_6713;16000;16000
Supplier_106;Plant_18;Article_2500;256;256
Supplier_106;Plant_18;Article_2720;64;64
Supplier_106;Plant_18;Article_2880;64;64
Supplier_106;Plant_18;Article_2889;256;256
Supplier_106;Plant_19;Article_1716;252;252
Supplier_106;Plant_19;Article_1723;252;252
Supplier_106;Plant_19;Article_1728;108;108
Supplier_106;Plant_19;Article_1732;144;144
Supplier_106;Plant_19;Article_1952;72;72
Supplier_106;Plant_19;Article_1958;72;72
Supplier_106;Plant_19;Article_1976;72;72
Supplier_106;Plant_19;Article_1977;36;36
Supplier_106;Plant_19;Article_1989;36;36
Supplier_106;Plant_19;Article_1994;36;36
Supplier_106;Plant_19;Article_1995;36;36
Supplier_106;Plant_19;Article_2003;72;72
Supplier_106;Plant_19;Article_4622;36;36
Supplier_106;Plant_19;Article_4627;36;36
Supplier_106;Plant_19;Article_4635;72;72
Supplier_106;Plant_19;Article_4639;36;36
Supplier_106;Plant_19;Article_4643;36;36
Supplier_106;Plant_19;Article_4649;54;54
Supplier_106;Plant_19;Article_4656;72;72
Supplier_106;Plant_19;Article_4662;270;270
Supplier_106;Plant_19;Article_4670;36;36
Supplier_106;Plant_19;Article_4673;72;72
Supplier_106;Plant_19;Article_4680;72;72
Supplier_106;Plant_19;Article_4686;252;252
Supplier_106;Plant_21;Article_2571;40;40
Supplier_106;Plant_21;Article_2578;40;40
Supplier_106;Plant_21;Article_2653;60;60
Supplier_106;Plant_21;Article_2655;60;60
Supplier_106;Plant_21;Article_2659;140;140
Supplier_106;Plant_21;Article_6691;60;60
Supplier_106;Plant_21;Article_6698;40;40
Supplier_106;Plant_21;Article_6703;240;240
Supplier_107;Plant_11;Article_9920;600;600
Supplier_107;Plant_4;Article_4205;1500;1500
Supplier_108;Plant_11;Article_100;13,5;13,5
Supplier_108;Plant_11;Article_158;1;1
Supplier_108;Plant_11;Article_170;1;1
Supplier_108;Plant_11;Article_19;8;8
Supplier_108;Plant_11;Article_200;1;1
Supplier_108;Plant_11;Article_217;22,5;22,5
Supplier_108;Plant_11;Article_2383;192;192
Supplier_108;Plant_11;Article_243;1;1
Supplier_108;Plant_11;Article_25;28;28
Supplier_108;Plant_11;Article_257;16;16
Supplier_108;Plant_11;Article_283;69;69
Supplier_108;Plant_11;Article_299;1;1
Supplier_108;Plant_11;Article_304;2;2
Supplier_108;Plant_11;Article_367;2;2
Supplier_108;Plant_11;Article_37;1;1
Supplier_108;Plant_11;Article_43;2;2
Supplier_108;Plant_11;Article_50;1;1
Supplier_108;Plant_11;Article_54;1;1
Supplier_108;Plant_11;Article_5618;108;108
Supplier_108;Plant_11;Article_68;1;1
Supplier_108;Plant_11;Article_72;5,5;5,5
Supplier_108;Plant_11;Article_77;1;1
Supplier_108;Plant_11;Article_9273;8;8
Supplier_108;Plant_11;Article_9286;56;56
Supplier_108;Plant_11;Article_9301;2;2
Supplier_108;Plant_4;Article_1355;14;14
Supplier_108;Plant_4;Article_136;180;180
Supplier_108;Plant_4;Article_1361;90;90
Supplier_108;Plant_4;Article_1366;270;270
Supplier_108;Plant_4;Article_1370;180;180
Supplier_108;Plant_4;Article_146;51;51
Supplier_108;Plant_4;Article_154;90;90
Supplier_108;Plant_4;Article_178;270;270
Supplier_108;Plant_4;Article_22;40;40
Supplier_108;Plant_4;Article_2230;60;60
Supplier_108;Plant_4;Article_2236;240;240
Supplier_108;Plant_4;Article_31;40;40
Supplier_108;Plant_4;Article_35;40;40
Supplier_108;Plant_4;Article_5;40;40
Supplier_108;Plant_4;Article_662;240;240
Supplier_108;Plant_4;Article_718;120;120
Supplier_108;Plant_4;Article_737;40;40
Supplier_108;Plant_4;Article_745;40;40
Supplier_108;Plant_4;Article_757;120;120
Supplier_108;Plant_4;Article_8;40;40
Supplier_108;Plant_6;Article_1349;990;1260
Supplier_108;Plant_6;Article_165;990;1260
Supplier_108;Plant_6;Article_29;80;80
Supplier_108;Plant_6;Article_3142;1680;2160
Supplier_108;Plant_6;Article_3144;240;240
Supplier_108;Plant_6;Article_3147;240;240
Supplier_108;Plant_6;Article_4;50;120
Supplier_108;Plant_6;Article_440;511;1752
Supplier_108;Plant_6;Article_6209;240;240
Supplier_108;Plant_6;Article_674;240;480
Supplier_108;Plant_6;Article_710;120;220
Supplier_108;Plant_6;Article_749;160;200
Supplier_108;Plant_6;Article_758;520;680
Supplier_109;Plant_4;Article_7344;7560;7560
Supplier_11;Plant_5;Article_10099;45000;45000
Supplier_11;Plant_5;Article_6611;121000;121000
Supplier_110;Plant_15;Article_10151;48;112
Supplier_110;Plant_15;Article_10153;148;240
Supplier_110;Plant_15;Article_10196;148;240
Supplier_110;Plant_15;Article_10200;680;1832
Supplier_110;Plant_15;Article_10208;36;108
Supplier_110;Plant_15;Article_2945;768;1840
Supplier_110;Plant_15;Article_7872;16;32
Supplier_110;Plant_15;Article_8066;668;1812
Supplier_110;Plant_15;Article_8077;32;172
Supplier_110;Plant_15;Article_8082;680;1808
Supplier_110;Plant_15;Article_8085;16;44
Supplier_110;Plant_15;Article_8089;32;168
Supplier_111;Plant_14;Article_7550;276;276
Supplier_111;Plant_6;Article_1504;1000;1000
Supplier_111;Plant_6;Article_1507;1000;1000
Supplier_111;Plant_6;Article_16;2000;2000
Supplier_111;Plant_6;Article_2323;72;72
Supplier_111;Plant_6;Article_4075;520;520
Supplier_111;Plant_6;Article_4081;520;520
Supplier_111;Plant_6;Article_421;1680;1680
Supplier_111;Plant_6;Article_5091;4500;4500
Supplier_111;Plant_6;Article_5095;2592;2592
Supplier_111;Plant_6;Article_5134;210;210
Supplier_111;Plant_6;Article_5159;1680;1680
Supplier_111;Plant_6;Article_9036;140;140
Supplier_112;Plant_10;Article_4550;5000;5000
Supplier_113;Plant_15;Article_4139;70;70
Supplier_113;Plant_15;Article_5947;768;896
Supplier_113;Plant_15;Article_7262;1280;1536
Supplier_113;Plant_4;Article_4150;192;192
Supplier_114;Plant_15;Article_4858;3850;4200
Supplier_115;Plant_10;Article_2662;700;800
Supplier_115;Plant_10;Article_2679;600;800
Supplier_115;Plant_10;Article_2684;600;700
Supplier_115;Plant_10;Article_2693;100;100
Supplier_115;Plant_10;Article_2700;100;100
Supplier_115;Plant_10;Article_2969;140;140
Supplier_115;Plant_10;Article_2975;700;700
Supplier_115;Plant_10;Article_2985;370;370
Supplier_115;Plant_10;Article_2994;1110;1387,5
Supplier_115;Plant_10;Article_3005;3450;3680
Supplier_115;Plant_10;Article_3008;140;140
Supplier_115;Plant_10;Article_3016;1120;1260
Supplier_115;Plant_10;Article_3058;1800;1800
Supplier_115;Plant_10;Article_3063;740;740
Supplier_115;Plant_10;Article_3859;1400;1400
Supplier_115;Plant_10;Article_3875;1400;1400
Supplier_115;Plant_10;Article_5126;1800;1800
Supplier_115;Plant_10;Article_5133;1800;1800
Supplier_115;Plant_10;Article_6755;600;775
Supplier_115;Plant_11;Article_1790;323;323
Supplier_115;Plant_11;Article_5034;1104;1104
Supplier_115;Plant_11;Article_5039;100;100
Supplier_115;Plant_11;Article_9581;25;25
Supplier_115;Plant_11;Article_9597;28,5;28,5
Supplier_115;Plant_11;Article_9608;36;36
Supplier_115;Plant_11;Article_9616;92;92
Supplier_115;Plant_11;Article_9646;100;100
Supplier_115;Plant_11;Article_9654;80;80
Supplier_115;Plant_11;Article_9663;26;26
Supplier_115;Plant_11;Article_9670;26;26
Supplier_115;Plant_18;Article_506;4320;4320
Supplier_115;Plant_18;Article_514;4320;4320
Supplier_115;Plant_18;Article_6912;135;135
Supplier_115;Plant_18;Article_6916;120;120
Supplier_115;Plant_18;Article_6921;120;120
Supplier_115;Plant_18;Article_6940;135;135
Supplier_115;Plant_18;Article_793;1344;1344
Supplier_115;Plant_18;Article_799;1344;1344
Supplier_115;Plant_19;Article_1652;403,5;403,5
Supplier_115;Plant_19;Article_1672;441;441
Supplier_115;Plant_21;Article_1834;135;135
Supplier_115;Plant_21;Article_1863;120;120
Supplier_115;Plant_21;Article_1868;120;120
Supplier_115;Plant_21;Article_1877;135;135
Supplier_115;Plant_21;Article_581;112;112
Supplier_115;Plant_21;Article_585;112;112
Supplier_115;Plant_21;Article_988;360;360
Supplier_115;Plant_21;Article_994;360;360
Supplier_115;Plant_3;Article_2314;972;6696
Supplier_115;Plant_3;Article_2371;900;6750
Supplier_115;Plant_3;Article_2379;900;6750
Supplier_115;Plant_3;Article_2392;972;6804
Supplier_115;Plant_3;Article_2453;1750;13250
Supplier_115;Plant_3;Article_2499;504;3024
Supplier_115;Plant_3;Article_2508;1750;13300
Supplier_115;Plant_3;Article_2515;2000;13000
Supplier_115;Plant_3;Article_2525;1600;13200
Supplier_115;Plant_3;Article_2548;2000;14000
Supplier_115;Plant_3;Article_2568;882;6762
Supplier_115;Plant_3;Article_2582;1968;13530
Supplier_115;Plant_3;Article_2589;2200;13200
Supplier_115;Plant_3;Article_3411;600;3000
Supplier_115;Plant_3;Article_3429;600;4800
Supplier_115;Plant_4;Article_2223;72;72
Supplier_115;Plant_4;Article_4826;240;240
Supplier_115;Plant_4;Article_4836;280;280
Supplier_115;Plant_4;Article_4843;200;200
Supplier_115;Plant_4;Article_4848;120;120
Supplier_115;Plant_4;Article_4855;160;160
Supplier_115;Plant_4;Article_4861;200;200
Supplier_115;Plant_4;Article_4887;120;120
Supplier_115;Plant_4;Article_556;72;72
Supplier_115;Plant_6;Article_104;64;64
Supplier_115;Plant_6;Article_109;64;64
Supplier_115;Plant_6;Article_117;64;64
Supplier_115;Plant_6;Article_130;64;64
Supplier_115;Plant_6;Article_133;64;64
Supplier_115;Plant_6;Article_1338;1080;1080
Supplier_115;Plant_6;Article_1362;1200;1200
Supplier_115;Plant_6;Article_1452;1600;1600
Supplier_115;Plant_6;Article_147;64;64
Supplier_115;Plant_6;Article_163;64;64
Supplier_115;Plant_6;Article_166;64;64
Supplier_115;Plant_6;Article_171;192;192
Supplier_115;Plant_6;Article_175;64;64
Supplier_115;Plant_6;Article_1890;48;48
Supplier_115;Plant_6;Article_202;64;64
Supplier_115;Plant_6;Article_209;64;64
Supplier_115;Plant_6;Article_212;64;64
Supplier_115;Plant_6;Article_2183;60;60
Supplier_115;Plant_6;Article_2199;60;60
Supplier_115;Plant_6;Article_221;72;72
Supplier_115;Plant_6;Article_2216;60;60
Supplier_115;Plant_6;Article_2241;64;64
Supplier_115;Plant_6;Article_2248;2,5;2,5
Supplier_115;Plant_6;Article_484;75;75
Supplier_115;Plant_6;Article_488;75;75
Supplier_115;Plant_6;Article_4881;20;20
Supplier_115;Plant_6;Article_494;60;60
Supplier_115;Plant_6;Article_501;60;60
Supplier_115;Plant_6;Article_505;72;72
Supplier_115;Plant_6;Article_51;160;160
Supplier_115;Plant_6;Article_513;60;60
Supplier_115;Plant_6;Article_523;60;60
Supplier_115;Plant_6;Article_531;60;60
Supplier_115;Plant_6;Article_545;60;60
Supplier_115;Plant_6;Article_55;64;64
Supplier_115;Plant_6;Article_550;72;72
Supplier_115;Plant_6;Article_564;60;60
Supplier_115;Plant_6;Article_577;60;60
Supplier_115;Plant_6;Article_588;75;75
Supplier_115;Plant_6;Article_593;75;75
Supplier_115;Plant_6;Article_608;60;60
Supplier_115;Plant_6;Article_614;72;72
Supplier_115;Plant_6;Article_618;60;60
Supplier_115;Plant_6;Article_635;60;60
Supplier_115;Plant_6;Article_637;60;60
Supplier_115;Plant_6;Article_644;60;60
Supplier_115;Plant_6;Article_649;72;72
Supplier_115;Plant_6;Article_657;60;60
Supplier_115;Plant_6;Article_764;3960;3960
Supplier_115;Plant_6;Article_822;4410;4410
Supplier_115;Plant_6;Article_838;1600;1600
Supplier_115;Plant_6;Article_89;48;48
Supplier_115;Plant_6;Article_9001;60;60
Supplier_115;Plant_6;Article_9007;23;23
Supplier_115;Plant_6;Article_9014;72;72
Supplier_115;Plant_6;Article_9021;60;60
Supplier_115;Plant_6;Article_9038;33;33
Supplier_115;Plant_6;Article_95;64;64
Supplier_115;Plant_9;Article_7804;128000;128000
Supplier_116;Plant_15;Article_6403;3750;3750
Supplier_116;Plant_15;Article_6761;1800;1800
Supplier_117;Plant_15;Article_7014;643,5;643,5
Supplier_118;Plant_18;Article_2686;2160;2160
Supplier_118;Plant_18;Article_2699;2160;2160
Supplier_119;Plant_15;Article_9960;5000;5000
Supplier_119;Plant_15;Article_9965;7000;7000
Supplier_119;Plant_4;Article_2636;1000;1000
Supplier_119;Plant_4;Article_2667;22000;22000
Supplier_119;Plant_4;Article_9944;12600;12600
Supplier_119;Plant_5;Article_4871;30000;30000
Supplier_119;Plant_5;Article_7666;9000;9000
Supplier_12;Plant_3;Article_2298;1571,428571;1571,428571
Supplier_12;Plant_3;Article_2765;928,5714286;928,5714286
Supplier_120;Plant_15;Article_6955;50000;50000
Supplier_120;Plant_15;Article_7902;47000;47000
Supplier_120;Plant_18;Article_1106;50000;50000
Supplier_120;Plant_19;Article_1569;50000;50000
Supplier_120;Plant_4;Article_1546;43928;43928
Supplier_120;Plant_4;Article_2840;50000;50000
Supplier_120;Plant_4;Article_428;90000;90000
Supplier_120;Plant_4;Article_7898;60000;60000
Supplier_121;Plant_15;Article_6955;50000;50000
Supplier_121;Plant_15;Article_7902;50000;50000
Supplier_122;Plant_14;Article_7439;72;666
Supplier_122;Plant_14;Article_7442;18;36
Supplier_122;Plant_14;Article_7697;47,25;70
Supplier_122;Plant_14;Article_7701;47,25;70
Supplier_122;Plant_15;Article_4191;1000;1000
Supplier_122;Plant_15;Article_4198;1000;1000
Supplier_122;Plant_15;Article_5128;836;836
Supplier_122;Plant_15;Article_5135;913;913
Supplier_122;Plant_15;Article_5164;880;880
Supplier_122;Plant_15;Article_5172;715;715
Supplier_122;Plant_15;Article_5559;132;132
Supplier_122;Plant_15;Article_5566;143;143
Supplier_122;Plant_2;Article_2076;3521;3521
Supplier_122;Plant_2;Article_2088;3521;3521
Supplier_122;Plant_2;Article_2152;2404;2404
Supplier_122;Plant_3;Article_2081;418;553,1428571
Supplier_122;Plant_3;Article_2137;439,7142857;597,8214286
Supplier_122;Plant_3;Article_2155;418;553,1428571
Supplier_122;Plant_3;Article_5422;22;22
Supplier_122;Plant_3;Article_5436;22;22
Supplier_122;Plant_5;Article_1613;8500;8500
Supplier_122;Plant_5;Article_1649;5174;5174
Supplier_122;Plant_5;Article_1655;10348;10348
Supplier_122;Plant_5;Article_6259;5174;5174
Supplier_122;Plant_5;Article_6340;160;160
Supplier_122;Plant_5;Article_6350;120;120
Supplier_122;Plant_5;Article_6354;5376;5376
Supplier_122;Plant_5;Article_6360;5160;5160
Supplier_122;Plant_5;Article_6368;4390,5;4390,5
Supplier_122;Plant_5;Article_6371;9080;9080
Supplier_122;Plant_5;Article_6385;5160;5160
Supplier_122;Plant_5;Article_6472;4035;4035
Supplier_122;Plant_5;Article_6480;720;720
Supplier_122;Plant_5;Article_6617;5380;5380
Supplier_122;Plant_8;Article_6715;385;385
Supplier_122;Plant_8;Article_6716;44;44
Supplier_122;Plant_8;Article_9876;22;22
Supplier_122;Plant_8;Article_9881;374;374
Supplier_122;Plant_8;Article_9886;2090;2090
Supplier_122;Plant_8;Article_9892;2101;2101
Supplier_123;Plant_3;Article_1525;982;982
Supplier_123;Plant_3;Article_1624;406;406
Supplier_123;Plant_3;Article_1631;406;406
Supplier_123;Plant_3;Article_1640;438;438
Supplier_123;Plant_3;Article_1646;920,5;920,5
Supplier_123;Plant_3;Article_1669;358;358
Supplier_123;Plant_3;Article_1676;358;358
Supplier_123;Plant_3;Article_1683;449;449
Supplier_123;Plant_3;Article_1693;449;449
Supplier_123;Plant_3;Article_1699;75;75
Supplier_123;Plant_3;Article_1703;716;716
Supplier_124;Plant_15;Article_3913;100;100
Supplier_124;Plant_15;Article_3928;100;100
Supplier_124;Plant_15;Article_8807;65;65
Supplier_124;Plant_4;Article_1000;60;60
Supplier_124;Plant_4;Article_1015;60;60
Supplier_124;Plant_4;Article_1025;60;60
Supplier_124;Plant_4;Article_1793;60;60
Supplier_124;Plant_4;Article_4266;200;200
Supplier_125;Plant_11;Article_877;10000;10000
Supplier_125;Plant_4;Article_7288;2000;2000
Supplier_125;Plant_4;Article_8691;1,00E+05;1,00E+05
Supplier_126;Plant_11;Article_3549;360;430
Supplier_126;Plant_11;Article_3563;360;400
Supplier_126;Plant_11;Article_4790;108;216
Supplier_126;Plant_11;Article_4804;144;180
Supplier_126;Plant_11;Article_5700;3;3
Supplier_126;Plant_11;Article_5704;3;3
Supplier_126;Plant_11;Article_8947;24;24
Supplier_126;Plant_11;Article_8953;24;24
Supplier_126;Plant_4;Article_4031;32;32
Supplier_126;Plant_4;Article_4036;544;576
Supplier_126;Plant_4;Article_4043;32;32
Supplier_126;Plant_4;Article_4050;560;576
Supplier_127;Plant_19;Article_8239;2000;2000
Supplier_128;Plant_10;Article_2342;6000;6000
Supplier_128;Plant_10;Article_2397;1056;1056
Supplier_128;Plant_10;Article_3209;2400;2400
Supplier_128;Plant_10;Article_3248;2500;2500
Supplier_128;Plant_10;Article_3375;1120;1120
Supplier_128;Plant_10;Article_3383;1120;1120
Supplier_128;Plant_10;Article_3533;2200;2200
Supplier_128;Plant_10;Article_4010;2500;2500
Supplier_128;Plant_10;Article_4520;1080;1080
Supplier_128;Plant_11;Article_2120;1;1
Supplier_128;Plant_11;Article_3193;120;440
Supplier_128;Plant_11;Article_3208;40;200
Supplier_128;Plant_11;Article_4629;160;210
Supplier_128;Plant_18;Article_7653;360;360
Supplier_128;Plant_18;Article_7702;1000;1000
Supplier_128;Plant_3;Article_2913;1000;1000
Supplier_128;Plant_3;Article_2924;1000;1000
Supplier_128;Plant_3;Article_3703;2000;2000
Supplier_128;Plant_3;Article_3744;2000;2000
Supplier_129;Plant_2;Article_1959;9000;9000
Supplier_129;Plant_2;Article_2057;1170;1170
Supplier_129;Plant_2;Article_2066;11100;11100
Supplier_129;Plant_2;Article_2888;1080;1080
Supplier_129;Plant_2;Article_4490;1080;1080
Supplier_129;Plant_2;Article_4959;120;120
Supplier_129;Plant_2;Article_5151;150;150
Supplier_129;Plant_2;Article_5161;120;120
Supplier_129;Plant_2;Article_5537;540;540
Supplier_129;Plant_3;Article_1954;990;1264,5
Supplier_129;Plant_3;Article_2061;90;180
Supplier_129;Plant_3;Article_2070;1607,142857;1960,714286
Supplier_129;Plant_3;Article_2881;72;306
Supplier_129;Plant_3;Article_2951;90;102,8571429
Supplier_129;Plant_3;Article_2955;90;90
Supplier_129;Plant_3;Article_4478;126;126
Supplier_129;Plant_3;Article_4538;441;630
Supplier_129;Plant_3;Article_4560;283,5;378
Supplier_129;Plant_3;Article_4568;126;126
Supplier_129;Plant_3;Article_4575;126;126
Supplier_129;Plant_3;Article_4581;126;126
Supplier_129;Plant_3;Article_4591;126;126
Supplier_129;Plant_3;Article_4594;535,5;630
Supplier_129;Plant_3;Article_4602;126;126
Supplier_129;Plant_3;Article_4613;126;126
Supplier_129;Plant_3;Article_4617;126;126
Supplier_129;Plant_3;Article_4967;126;126
Supplier_129;Plant_3;Article_5156;85,71428571;214,2857143
Supplier_129;Plant_3;Article_5168;112,5;184,5
Supplier_129;Plant_3;Article_5306;90;90
Supplier_129;Plant_3;Article_5528;450;504
Supplier_13;Plant_5;Article_6267;3696;3696
Supplier_13;Plant_5;Article_6272;2232;2232
Supplier_13;Plant_5;Article_6276;4716;4716
Supplier_13;Plant_5;Article_6411;36;36
Supplier_13;Plant_5;Article_6421;1284;1284
Supplier_13;Plant_5;Article_6426;288;288
Supplier_13;Plant_5;Article_6973;264;264
Supplier_13;Plant_5;Article_7000;24;24
Supplier_130;Plant_4;Article_2833;1512;1512
Supplier_131;Plant_4;Article_2846;2000;2000
Supplier_131;Plant_4;Article_2864;1000;1000
Supplier_131;Plant_4;Article_8178;5000;5000
Supplier_131;Plant_4;Article_8183;5000;5000
Supplier_131;Plant_9;Article_10029;2500;2500
Supplier_131;Plant_9;Article_6664;2500;2500
Supplier_132;Plant_15;Article_2117;22;22
Supplier_132;Plant_15;Article_4270;1245;1245
Supplier_132;Plant_15;Article_4384;2948;2948
Supplier_132;Plant_15;Article_4537;555;555
Supplier_132;Plant_15;Article_4586;1850;1850
Supplier_132;Plant_15;Article_5130;30;30
Supplier_132;Plant_15;Article_5137;277,5;277,5
Supplier_132;Plant_15;Article_6467;1430;1430
Supplier_132;Plant_15;Article_7738;1650;1650
Supplier_132;Plant_18;Article_1127;78;169
Supplier_132;Plant_18;Article_341;4,25;5
Supplier_132;Plant_18;Article_348;6;9
Supplier_132;Plant_18;Article_641;195;247
Supplier_132;Plant_18;Article_658;4118;5000
Supplier_132;Plant_18;Article_868;300;360
Supplier_132;Plant_18;Article_943;12;12
Supplier_132;Plant_21;Article_1212;1000;1000
Supplier_132;Plant_21;Article_2838;80;80
Supplier_132;Plant_21;Article_2843;90;90
Supplier_132;Plant_21;Article_2853;200;200
Supplier_133;Plant_10;Article_7196;32000;32000
Supplier_133;Plant_11;Article_6697;10000;10000
Supplier_133;Plant_15;Article_4563;18000;18000
Supplier_133;Plant_15;Article_8748;30000;30000
