#location_org,location_dest,commodity_name,demand,Org_Country,Des_country,weight,vol,Weight per package,Volume per package,Split amount,Dock,Search Result,Start pos,End Pos,Length,Text,Count _,Pos last _,Sustitute last _
Supplier_326,Plant_5,Article_4195,176,PL,GB,140.91,0.9959999984,140.91,0.9959999984,1,2,FTL||Supplier_326||Plant_5||FTL_PL-GB_2000,33,35,42,GB_2000,4,38,FTL||Supplier_326||Plant_5||FTL_PL-GB!2000
Supplier_326,Plant_5,Article_4190,120,PL,GB,125.31,0.996,125.31,0.996,1,2,FTL||Supplier_326||Plant_5||FTL_PL-GB_2000,33,35,42,GB_2000,4,38,FTL||Supplier_326||Plant_5||FTL_PL-GB!2000
Supplier_326,Plant_5,Article_4087,108,PL,GB,149.1599999988,1.1760000012,149.1599999988,1.1760000012,1,3,FTL||Supplier_326||Plant_5||FTL_PL-GB_2000,33,35,42,GB_2000,4,38,FTL||Supplier_326||Plant_5||FTL_PL-GB!2000
Supplier_351,Plant_5,Article_6546,40,PL,GB,24,0.256,24,0.256,1,5,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_6915,2040,PL,GB,622.2,5.9023728,622.2,5.9023728,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_6941,940,PL,GB,502.9,2.7197208,502.9,2.7197208,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_6937,960,PL,GB,513.6,2.7775872,513.6,2.7775872,1,5,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_6982,140,PL,GB,76.3,0.4050648,76.3,0.4050648,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_7175,120,PL,GB,27,0.3471984,27,0.3471984,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_7170,340,PL,GB,76.5,0.9837288,76.5,0.9837288,1,2,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_7932,100,PL,GB,43,0.64,43,0.64,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_7938,100,PL,GB,62,0.64,62,0.64,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_8084,530,PL,GB,278.25,1.5334596,278.25,1.5334596,1,1,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_8088,530,PL,GB,278.25,1.5334596,278.25,1.5334596,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_8067,550,PL,GB,288.75,1.591326,288.75,1.591326,1,2,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_8070,250,PL,GB,131.25,0.72333,131.25,0.72333,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_4157,100,PL,GB,25.5,0.289332,25.5,0.289332,1,1,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_4172,120,PL,GB,75,0.3471984,75,0.3471984,1,5,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_4026,100,PL,GB,62.5,0.289332,62.5,0.289332,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_4045,1180,PL,GB,796.5,3.4141176,796.5,3.4141176,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3915,60,PL,GB,36,0.384,36,0.384,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3954,20,PL,GB,26.5,0.0578664,26.5,0.0578664,1,2,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3994,20,PL,GB,17.3,0.0578664,17.3,0.0578664,1,5,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3986,420,PL,GB,518.7,1.2151944,518.7,1.2151944,1,1,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3982,430,PL,GB,324.65,1.2441276,324.65,1.2441276,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3975,430,PL,GB,419.25,1.2441276,419.25,1.2441276,1,5,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3827,10,PL,GB,6.35,0.0289332,6.35,0.0289332,1,1,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3833,20,PL,GB,16.1,0.0578664,16.1,0.0578664,1,2,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3816,20,PL,GB,11.3,0.0578664,11.3,0.0578664,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3820,10,PL,GB,7.65,0.0289332,7.65,0.0289332,1,5,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3849,130,PL,GB,98.15,0.3761316,98.15,0.3761316,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3856,100,PL,GB,80.5,0.289332,80.5,0.289332,1,1,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3838,100,PL,GB,27.5,0.289332,27.5,0.289332,1,1,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3843,80,PL,GB,60.4,0.2314656,60.4,0.2314656,1,2,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3876,20,PL,GB,9.3,0.0578664,9.3,0.0578664,1,1,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3882,30,PL,GB,20.55,0.0867996,20.55,0.0867996,1,2,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3860,20,PL,GB,13.5,0.0578664,13.5,0.0578664,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_3867,10,PL,GB,5.25,0.0289332,5.25,0.0289332,1,1,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_5962,10,PL,GB,8.3,0.064,8.3,0.064,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_5968,10,PL,GB,3,0.064,3,0.064,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_5926,60,PL,GB,46.8,0.384,46.8,0.384,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_5933,10,PL,GB,3,0.064,3,0.064,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_10118,5840,PL,GB,1898,18.688,1898,18.688,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_7903,2360,PL,GB,1923.4,7.552,1923.4,7.552,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_10135,1120,PL,GB,912.8,3.584,912.8,3.584,1,1,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_10132,40,PL,GB,96,0.128,96,0.128,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_10150,570,PL,GB,1368,1.824,1368,1.824,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_10158,60,PL,GB,85.5,0.192,85.5,0.192,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_10141,570,PL,GB,1368,1.824,1368,1.824,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_10146,50,PL,GB,120,0.16,120,0.16,1,2,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_10170,40,PL,GB,136,0.2057472,136,0.2057472,1,5,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_10166,580,PL,GB,333.5,1.856,333.5,1.856,1,1,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_10184,2020,PL,GB,1161.5,6.464,1161.5,6.464,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_10189,2360,PL,GB,1923.4,7.552,1923.4,7.552,1,2,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_10174,60,PL,GB,48.9,0.192,48.9,0.192,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_10177,720,PL,GB,414,2.0831904,414,2.0831904,1,2,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_10207,100,PL,GB,60,0.64,60,0.64,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_10194,60,PL,GB,36,0.384,36,0.384,1,5,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_10197,8,PL,GB,4.8,0.0512,4.8,0.0512,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9246,720,PL,GB,428.4,2.304,428.4,2.304,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9261,2580,PL,GB,1535.1,8.256,1535.1,8.256,1,1,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9268,60,PL,GB,15.3,0.192,15.3,0.192,1,1,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9229,280,PL,GB,96.6,0.896,96.6,0.896,1,1,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9213,60,PL,GB,20.7,0.192,20.7,0.192,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9216,60,PL,GB,15.3,0.192,15.3,0.192,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9190,340,PL,GB,86.7,1.088,86.7,1.088,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9201,120,PL,GB,52.2,0.384,52.2,0.384,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9205,20,PL,GB,8.7,0.064,8.7,0.064,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9320,340,PL,GB,147.9,1.088,147.9,1.088,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9314,120,PL,GB,49.2,0.768,49.2,0.768,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9293,340,PL,GB,151.3,1.088,151.3,1.088,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9300,120,PL,GB,46.2,0.384,46.2,0.384,1,2,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9296,260,PL,GB,100.1,0.832,100.1,0.832,1,2,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9271,320,PL,GB,142.4,1.024,142.4,1.024,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9283,120,PL,GB,53.4,0.384,53.4,0.384,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9395,720,PL,GB,291.6,2.304,291.6,2.304,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9401,2580,PL,GB,1044.9,8.256,1044.9,8.256,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9385,100,PL,GB,43,0.64,43,0.64,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9388,120,PL,GB,52.2,0.384,52.2,0.384,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9380,340,PL,GB,147.9,1.088,147.9,1.088,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9353,48,PL,GB,17.76,0.3072,17.76,0.3072,1,2,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9341,120,PL,GB,71.4,0.384,71.4,0.384,1,3,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9331,120,PL,GB,48.6,0.384,48.6,0.384,1,4,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_5,Article_9468,10,PL,GB,10.4,0.064,10.4,0.064,1,2,FTL||Supplier_351||Plant_5||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_5||FTL_PL-GB!2500
Supplier_351,Plant_7,Article_6908,500,PL,GB,146.95,1.56769,146.95,1.56769,1,3,FTL||Supplier_351||Plant_7||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_7||FTL_PL-GB!2500
Supplier_351,Plant_7,Article_6900,550,PL,GB,161.645,1.724459,161.645,1.724459,1,2,FTL||Supplier_351||Plant_7||FTL_PL-GB_2500,33,35,42,GB_2500,4,38,FTL||Supplier_351||Plant_7||FTL_PL-GB!2500
