Results from runnning alns on input file instance AT-DE_W

Instance,Initial_Obj,Best_Obj,Run_Time,Segments,Segment_length
2097,13.0,0.0,0.0,0.0,0.0
2098,14.0,0.0,0.0,0.0,0.0
2099,14.0,0.0,0.0,0.0,0.0
2100,14.0,0.0,0.0,0.0,0.0
2101,0.0,0.0,0.0,0.0,0.0
2102,0.0,0.0,0.0,0.0,0.0
2103,0.0,0.0,0.0,0.0,0.0
2104,0.0,0.0,0.0,0.0,0.0
2105,0.0,0.0,0.0,0.0,0.0
2106,0.0,0.0,0.0,0.0,0.0
2107,0.0,0.0,0.0,0.0,0.0
2108,0.0,0.0,0.0,0.0,0.0
2109,0.0,0.0,0.0,0.0,0.0
2110,0.0,0.0,0.0,0.0,0.0
2111,0.0,0.0,0.0,0.0,0.0
2112,1.0,0.0,0.0,0.0,0.0
2113,1.0,0.0,0.0,0.0,0.0
2114,1.0,0.0,0.0,0.0,0.0
2115,1.0,0.0,0.0,0.0,0.0
2116,1.0,0.0,0.0,0.0,0.0
2117,1.0,0.0,0.0,0.0,0.0
2118,1.0,0.0,0.0,0.0,0.0
2119,1.0,0.0,0.0,0.0,0.0
2120,1.0,0.0,0.0,0.0,0.0
2121,1.0,0.0,0.0,0.0,0.0
2122,1.0,0.0,0.0,0.0,0.0
2123,1.0,0.0,0.0,0.0,0.0
2124,1.0,0.0,0.0,0.0,0.0
2125,1.0,0.0,0.0,0.0,0.0
2126,1.0,0.0,0.0,0.0,0.0
2127,1.0,0.0,0.0,0.0,0.0
2128,1.0,0.0,0.0,0.0,0.0
2129,1.0,0.0,0.0,0.0,0.0
2130,1.0,0.0,0.0,0.0,0.0
2131,1.0,0.0,0.0,0.0,0.0
2132,1.0,0.0,0.0,0.0,0.0
2133,1.0,0.0,0.0,0.0,0.0
2134,1.0,0.0,0.0,0.0,0.0
2135,2.0,0.0,0.0,0.0,0.0
2136,2.0,0.0,0.0,0.0,0.0
2137,2.0,0.0,0.0,0.0,0.0
2138,2.0,0.0,0.0,0.0,0.0
2139,3.0,0.0,0.0,0.0,0.0
2140,3.0,0.0,0.0,0.0,0.0
2141,3.0,0.0,0.0,0.0,0.0
2142,4.0,0.0,0.0,0.0,0.0
2143,4.0,0.0,0.0,0.0,0.0
2144,4.0,0.0,0.0,0.0,0.0
2145,4.0,0.0,0.0,0.0,0.0
2146,4.0,0.0,0.0,0.0,0.0
2147,4.0,0.0,0.0,0.0,0.0
2148,4.0,0.0,0.0,0.0,0.0
2149,4.0,0.0,0.0,0.0,0.0
2150,4.0,0.0,0.0,0.0,0.0
2151,4.0,0.0,0.0,0.0,0.0
2152,4.0,0.0,0.0,0.0,0.0
2153,5.0,0.0,0.0,0.0,0.0
2154,5.0,0.0,0.0,0.0,0.0
2155,5.0,0.0,0.0,0.0,0.0
2156,5.0,0.0,0.0,0.0,0.0
2157,5.0,0.0,0.0,0.0,0.0
2158,5.0,0.0,0.0,0.0,0.0
2159,5.0,0.0,0.0,0.0,0.0
2160,5.0,0.0,0.0,0.0,0.0
2161,5.0,0.0,0.0,0.0,0.0
2162,5.0,0.0,0.0,0.0,0.0
2163,5.0,0.0,0.0,0.0,0.0
2164,6.0,0.0,0.0,0.0,0.0
2165,6.0,0.0,0.0,0.0,0.0
2166,6.0,0.0,0.0,0.0,0.0
2167,6.0,0.0,0.0,0.0,0.0
2168,6.0,0.0,0.0,0.0,0.0
2169,6.0,0.0,0.0,0.0,0.0
2170,6.0,0.0,0.0,0.0,0.0
2171,6.0,0.0,0.0,0.0,0.0
2172,6.0,0.0,0.0,0.0,0.0
2173,6.0,0.0,0.0,0.0,0.0
2174,6.0,0.0,0.0,0.0,0.0
2175,6.0,0.0,0.0,0.0,0.0
2176,6.0,0.0,0.0,0.0,0.0
2177,6.0,0.0,0.0,0.0,0.0
2178,6.0,0.0,0.0,0.0,0.0
2179,6.0,0.0,0.0,0.0,0.0
2180,7.0,0.0,0.0,0.0,0.0
2181,7.0,0.0,0.0,0.0,0.0
2182,8.0,0.0,0.0,0.0,0.0
2183,8.0,0.0,0.0,0.0,0.0
2184,9.0,0.0,0.0,0.0,0.0
2185,9.0,0.0,0.0,0.0,0.0
2186,9.0,0.0,0.0,0.0,0.0
2187,10.0,0.0,0.0,0.0,0.0
2188,11.0,0.0,0.0,0.0,0.0
2189,11.0,0.0,0.0,0.0,0.0
2190,11.0,0.0,0.0,0.0,0.0
2191,11.0,0.0,0.0,0.0,0.0
2192,11.0,0.0,0.0,0.0,0.0
2193,11.0,0.0,0.0,0.0,0.0
2194,12.0,0.0,0.0,0.0,0.0
2195,12.0,0.0,0.0,0.0,0.0
2196,12.0,0.0,0.0,0.0,0.0
2197,12.0,0.0,0.0,0.0,0.0
2198,12.0,0.0,0.0,0.0,0.0
2199,12.0,0.0,0.0,0.0,0.0
2200,12.0,0.0,0.0,0.0,0.0
2201,0.0,0.0,0.0,0.0,0.0
2202,0.0,0.0,0.0,0.0,0.0
2203,0.0,0.0,0.0,0.0,0.0
2204,0.0,0.0,0.0,0.0,0.0
2205,0.0,0.0,0.0,0.0,0.0
2206,0.0,0.0,0.0,0.0,0.0
2207,0.0,0.0,0.0,0.0,0.0
2208,1.0,0.0,0.0,0.0,0.0
2209,1.0,0.0,0.0,0.0,0.0
2210,1.0,0.0,0.0,0.0,0.0
2211,1.0,0.0,0.0,0.0,0.0
2212,1.0,0.0,0.0,0.0,0.0
2213,1.0,0.0,0.0,0.0,0.0
2214,1.0,0.0,0.0,0.0,0.0
2215,2.0,0.0,0.0,0.0,0.0
2216,2.0,0.0,0.0,0.0,0.0
2217,2.0,0.0,0.0,0.0,0.0
2218,2.0,0.0,0.0,0.0,0.0
2219,3.0,0.0,0.0,0.0,0.0
2220,3.0,0.0,0.0,0.0,0.0
2221,3.0,0.0,0.0,0.0,0.0
2222,3.0,0.0,0.0,0.0,0.0
2223,3.0,0.0,0.0,0.0,0.0
2224,3.0,0.0,0.0,0.0,0.0
2225,3.0,0.0,0.0,0.0,0.0
2226,3.0,0.0,0.0,0.0,0.0
2227,3.0,0.0,0.0,0.0,0.0
2228,3.0,0.0,0.0,0.0,0.0
2229,3.0,0.0,0.0,0.0,0.0
2230,3.0,0.0,0.0,0.0,0.0
2231,3.0,0.0,0.0,0.0,0.0
2232,3.0,0.0,0.0,0.0,0.0
2233,3.0,0.0,0.0,0.0,0.0
2234,3.0,0.0,0.0,0.0,0.0
2235,3.0,0.0,0.0,0.0,0.0
2236,3.0,0.0,0.0,0.0,0.0
2237,3.0,0.0,0.0,0.0,0.0
2238,3.0,0.0,0.0,0.0,0.0
2239,3.0,0.0,0.0,0.0,0.0
2240,3.0,0.0,0.0,0.0,0.0
2241,3.0,0.0,0.0,0.0,0.0
2242,4.0,0.0,0.0,0.0,0.0
2243,4.0,0.0,0.0,0.0,0.0
2244,4.0,0.0,0.0,0.0,0.0
2245,4.0,0.0,0.0,0.0,0.0
2246,5.0,0.0,0.0,0.0,0.0
2247,5.0,0.0,0.0,0.0,0.0
2248,5.0,0.0,0.0,0.0,0.0
2249,5.0,0.0,0.0,0.0,0.0
2250,5.0,0.0,0.0,0.0,0.0
2251,5.0,0.0,0.0,0.0,0.0
2252,6.0,0.0,0.0,0.0,0.0
2253,7.0,0.0,0.0,0.0,0.0
2254,8.0,0.0,0.0,0.0,0.0
2255,9.0,0.0,0.0,0.0,0.0
2256,9.0,0.0,0.0,0.0,0.0
2257,9.0,0.0,0.0,0.0,0.0
2258,9.0,0.0,0.0,0.0,0.0
2259,9.0,0.0,0.0,0.0,0.0
2260,9.0,0.0,0.0,0.0,0.0
2261,9.0,0.0,0.0,0.0,0.0
2262,9.0,0.0,0.0,0.0,0.0
2263,9.0,0.0,0.0,0.0,0.0
2264,9.0,0.0,0.0,0.0,0.0
2265,9.0,0.0,0.0,0.0,0.0
2266,9.0,0.0,0.0,0.0,0.0
2267,9.0,0.0,0.0,0.0,0.0
2268,9.0,0.0,0.0,0.0,0.0
2269,9.0,0.0,0.0,0.0,0.0
2270,9.0,0.0,0.0,0.0,0.0
2271,9.0,0.0,0.0,0.0,0.0
2272,9.0,0.0,0.0,0.0,0.0
2273,9.0,0.0,0.0,0.0,0.0
2274,9.0,0.0,0.0,0.0,0.0
2275,9.0,0.0,0.0,0.0,0.0
2276,9.0,0.0,0.0,0.0,0.0
2277,9.0,0.0,0.0,0.0,0.0
2278,9.0,0.0,0.0,0.0,0.0
2279,9.0,0.0,0.0,0.0,0.0
2280,9.0,0.0,0.0,0.0,0.0
2281,10.0,0.0,0.0,0.0,0.0
2282,10.0,0.0,0.0,0.0,0.0
2283,10.0,0.0,0.0,0.0,0.0
2284,10.0,0.0,0.0,0.0,0.0
2285,10.0,0.0,0.0,0.0,0.0
2286,10.0,0.0,0.0,0.0,0.0
2287,10.0,0.0,0.0,0.0,0.0
2288,10.0,0.0,0.0,0.0,0.0
2289,10.0,0.0,0.0,0.0,0.0
2290,10.0,0.0,0.0,0.0,0.0
2291,10.0,0.0,0.0,0.0,0.0
2292,10.0,0.0,0.0,0.0,0.0
2293,10.0,0.0,0.0,0.0,0.0
2294,10.0,0.0,0.0,0.0,0.0
2295,10.0,0.0,0.0,0.0,0.0
2296,10.0,0.0,0.0,0.0,0.0
2297,10.0,0.0,0.0,0.0,0.0
2298,10.0,0.0,0.0,0.0,0.0
2299,10.0,0.0,0.0,0.0,0.0
2300,10.0,0.0,0.0,0.0,0.0
2301,1.0,0.0,0.0,0.0,0.0
2302,1.0,0.0,0.0,0.0,0.0
2303,1.0,0.0,0.0,0.0,0.0
2304,1.0,0.0,0.0,0.0,0.0
2305,1.0,0.0,0.0,0.0,0.0
2306,1.0,0.0,0.0,0.0,0.0
2307,1.0,0.0,0.0,0.0,0.0
2308,1.0,0.0,0.0,0.0,0.0
2309,2.0,0.0,0.0,0.0,0.0
2310,2.0,0.0,0.0,0.0,0.0
2311,2.0,0.0,0.0,0.0,0.0
2312,2.0,0.0,0.0,0.0,0.0
2313,3.0,0.0,0.0,0.0,0.0
2314,3.0,0.0,0.0,0.0,0.0
2315,3.0,0.0,0.0,0.0,0.0
2316,3.0,0.0,0.0,0.0,0.0
2317,3.0,0.0,0.0,0.0,0.0
2318,3.0,0.0,0.0,0.0,0.0
2319,3.0,0.0,0.0,0.0,0.0
2320,3.0,0.0,0.0,0.0,0.0
2321,4.0,0.0,0.0,0.0,0.0
2322,4.0,0.0,0.0,0.0,0.0
2323,4.0,0.0,0.0,0.0,0.0
2324,4.0,0.0,0.0,0.0,0.0
2325,4.0,0.0,0.0,0.0,0.0
2326,4.0,0.0,0.0,0.0,0.0
2327,4.0,0.0,0.0,0.0,0.0
2328,4.0,0.0,0.0,0.0,0.0
2329,4.0,0.0,0.0,0.0,0.0
2330,4.0,0.0,0.0,0.0,0.0
2331,4.0,0.0,0.0,0.0,0.0
2332,5.0,0.0,0.0,0.0,0.0
2333,5.0,0.0,0.0,0.0,0.0
2334,5.0,0.0,0.0,0.0,0.0
2335,6.0,0.0,0.0,0.0,0.0
2336,6.0,0.0,0.0,0.0,0.0
2337,6.0,0.0,0.0,0.0,0.0
2338,6.0,0.0,0.0,0.0,0.0
2339,6.0,0.0,0.0,0.0,0.0
2340,6.0,0.0,0.0,0.0,0.0
2341,6.0,0.0,0.0,0.0,0.0
2342,6.0,0.0,0.0,0.0,0.0
2343,6.0,0.0,0.0,0.0,0.0
2344,6.0,0.0,0.0,0.0,0.0
2345,6.0,0.0,0.0,0.0,0.0
2346,6.0,0.0,0.0,0.0,0.0
2347,6.0,0.0,0.0,0.0,0.0
2348,7.0,0.0,0.0,0.0,0.0
2349,7.0,0.0,0.0,0.0,0.0
2350,7.0,0.0,0.0,0.0,0.0
2351,7.0,0.0,0.0,0.0,0.0
2352,7.0,0.0,0.0,0.0,0.0
2353,7.0,0.0,0.0,0.0,0.0
2354,7.0,0.0,0.0,0.0,0.0
2355,7.0,0.0,0.0,0.0,0.0
2356,7.0,0.0,0.0,0.0,0.0
2357,8.0,0.0,0.0,0.0,0.0
2358,8.0,0.0,0.0,0.0,0.0
2359,8.0,0.0,0.0,0.0,0.0
2360,8.0,0.0,0.0,0.0,0.0
2361,8.0,0.0,0.0,0.0,0.0
2362,8.0,0.0,0.0,0.0,0.0
2363,9.0,0.0,0.0,0.0,0.0
2364,9.0,0.0,0.0,0.0,0.0
2365,9.0,0.0,0.0,0.0,0.0
2366,9.0,0.0,0.0,0.0,0.0
2367,9.0,0.0,0.0,0.0,0.0
2368,10.0,0.0,0.0,0.0,0.0
2369,11.0,0.0,0.0,0.0,0.0
2370,11.0,0.0,0.0,0.0,0.0
2371,11.0,0.0,0.0,0.0,0.0
2372,11.0,0.0,0.0,0.0,0.0
2373,11.0,0.0,0.0,0.0,0.0
2374,11.0,0.0,0.0,0.0,0.0
2375,11.0,0.0,0.0,0.0,0.0
2376,11.0,0.0,0.0,0.0,0.0
2377,11.0,0.0,0.0,0.0,0.0
2378,12.0,0.0,0.0,0.0,0.0
2379,13.0,0.0,0.0,0.0,0.0
2380,13.0,0.0,0.0,0.0,0.0
2381,13.0,0.0,0.0,0.0,0.0
2382,13.0,0.0,0.0,0.0,0.0
2383,14.0,0.0,0.0,0.0,0.0
2384,15.0,0.0,0.0,0.0,0.0
2385,15.0,0.0,0.0,0.0,0.0
2386,15.0,0.0,0.0,0.0,0.0
2387,15.0,0.0,0.0,0.0,0.0
2388,15.0,0.0,0.0,0.0,0.0
2389,15.0,0.0,0.0,0.0,0.0
2390,15.0,0.0,0.0,0.0,0.0
2391,15.0,0.0,0.0,0.0,0.0
2392,15.0,0.0,0.0,0.0,0.0
2393,15.0,0.0,0.0,0.0,0.0
2394,15.0,0.0,0.0,0.0,0.0
2395,15.0,0.0,0.0,0.0,0.0
2396,15.0,0.0,0.0,0.0,0.0
2397,15.0,0.0,0.0,0.0,0.0
2398,15.0,0.0,0.0,0.0,0.0
2399,15.0,0.0,0.0,0.0,0.0
2400,15.0,0.0,0.0,0.0,0.0
2401,0.0,0.0,0.0,0.0,0.0
2402,0.0,0.0,0.0,0.0,0.0
2403,0.0,0.0,0.0,0.0,0.0
2404,0.0,0.0,0.0,0.0,0.0
2405,0.0,0.0,0.0,0.0,0.0
2406,0.0,0.0,0.0,0.0,0.0
2407,1.0,0.0,0.0,0.0,0.0
2408,1.0,0.0,0.0,0.0,0.0
2409,1.0,0.0,0.0,0.0,0.0
2410,1.0,0.0,0.0,0.0,0.0
2411,2.0,0.0,0.0,0.0,0.0
2412,2.0,0.0,0.0,0.0,0.0
2413,2.0,0.0,0.0,0.0,0.0
2414,2.0,0.0,0.0,0.0,0.0
2415,2.0,0.0,0.0,0.0,0.0
2416,2.0,0.0,0.0,0.0,0.0
2417,2.0,0.0,0.0,0.0,0.0
2418,2.0,0.0,0.0,0.0,0.0
2419,2.0,0.0,0.0,0.0,0.0
2420,2.0,0.0,0.0,0.0,0.0
2421,2.0,0.0,0.0,0.0,0.0
2422,2.0,0.0,0.0,0.0,0.0
2423,3.0,0.0,0.0,0.0,0.0
2424,3.0,0.0,0.0,0.0,0.0
2425,3.0,0.0,0.0,0.0,0.0
2426,4.0,0.0,0.0,0.0,0.0
2427,4.0,0.0,0.0,0.0,0.0
2428,4.0,0.0,0.0,0.0,0.0
2429,4.0,0.0,0.0,0.0,0.0
2430,5.0,0.0,0.0,0.0,0.0
2431,5.0,0.0,0.0,0.0,0.0
2432,5.0,0.0,0.0,0.0,0.0
2433,5.0,0.0,0.0,0.0,0.0
2434,5.0,0.0,0.0,0.0,0.0
2435,5.0,0.0,0.0,0.0,0.0
2436,5.0,0.0,0.0,0.0,0.0
2437,5.0,0.0,0.0,0.0,0.0
2438,6.0,0.0,0.0,0.0,0.0
2439,6.0,0.0,0.0,0.0,0.0
2440,6.0,0.0,0.0,0.0,0.0
2441,6.0,0.0,0.0,0.0,0.0
2442,6.0,0.0,0.0,0.0,0.0
2443,6.0,0.0,0.0,0.0,0.0
2444,6.0,0.0,0.0,0.0,0.0
2445,6.0,0.0,0.0,0.0,0.0
2446,6.0,0.0,0.0,0.0,0.0
2447,6.0,0.0,0.0,0.0,0.0
2448,6.0,0.0,0.0,0.0,0.0
2449,6.0,0.0,0.0,0.0,0.0
2450,6.0,0.0,0.0,0.0,0.0
2451,6.0,0.0,0.0,0.0,0.0
2452,7.0,0.0,0.0,0.0,0.0
2453,7.0,0.0,0.0,0.0,0.0
2454,7.0,0.0,0.0,0.0,0.0
2455,7.0,0.0,0.0,0.0,0.0
2456,7.0,0.0,0.0,0.0,0.0
2457,7.0,0.0,0.0,0.0,0.0
2458,7.0,0.0,0.0,0.0,0.0
2459,7.0,0.0,0.0,0.0,0.0
2460,7.0,0.0,0.0,0.0,0.0
2461,7.0,0.0,0.0,0.0,0.0
2462,7.0,0.0,0.0,0.0,0.0
2463,7.0,0.0,0.0,0.0,0.0
2464,7.0,0.0,0.0,0.0,0.0
2465,7.0,0.0,0.0,0.0,0.0
2466,7.0,0.0,0.0,0.0,0.0
2467,7.0,0.0,0.0,0.0,0.0
2468,8.0,0.0,0.0,0.0,0.0
2469,9.0,0.0,0.0,0.0,0.0
2470,9.0,0.0,0.0,0.0,0.0
2471,10.0,0.0,0.0,0.0,0.0
2472,11.0,0.0,0.0,0.0,0.0
2473,11.0,0.0,0.0,0.0,0.0
2474,12.0,0.0,0.0,0.0,0.0
2475,12.0,0.0,0.0,0.0,0.0
2476,12.0,0.0,0.0,0.0,0.0
2477,12.0,0.0,0.0,0.0,0.0
2478,12.0,0.0,0.0,0.0,0.0
2479,12.0,0.0,0.0,0.0,0.0
2480,12.0,0.0,0.0,0.0,0.0
2481,12.0,0.0,0.0,0.0,0.0
2482,12.0,0.0,0.0,0.0,0.0
2483,12.0,0.0,0.0,0.0,0.0
2484,13.0,0.0,0.0,0.0,0.0
2485,13.0,0.0,0.0,0.0,0.0
2486,13.0,0.0,0.0,0.0,0.0
2487,13.0,0.0,0.0,0.0,0.0
2488,13.0,0.0,0.0,0.0,0.0
2489,13.0,0.0,0.0,0.0,0.0
2490,14.0,0.0,0.0,0.0,0.0
2491,15.0,0.0,0.0,0.0,0.0
2492,15.0,0.0,0.0,0.0,0.0
2493,15.0,0.0,0.0,0.0,0.0
2494,15.0,0.0,0.0,0.0,0.0
2495,15.0,0.0,0.0,0.0,0.0
2496,15.0,0.0,0.0,0.0,0.0
2497,15.0,0.0,0.0,0.0,0.0
2498,15.0,0.0,0.0,0.0,0.0
2499,15.0,0.0,0.0,0.0,0.0
2500,15.0,0.0,0.0,0.0,0.0
2501,0.0,0.0,0.0,0.0,0.0
2502,0.0,0.0,0.0,0.0,0.0
2503,0.0,0.0,0.0,0.0,0.0
2504,1.0,0.0,0.0,0.0,0.0
2505,1.0,0.0,0.0,0.0,0.0
2506,1.0,0.0,0.0,0.0,0.0
2507,1.0,0.0,0.0,0.0,0.0
2508,1.0,0.0,0.0,0.0,0.0
2509,1.0,0.0,0.0,0.0,0.0
2510,1.0,0.0,0.0,0.0,0.0
2511,1.0,0.0,0.0,0.0,0.0
2512,1.0,0.0,0.0,0.0,0.0
2513,2.0,0.0,0.0,0.0,0.0
2514,2.0,0.0,0.0,0.0,0.0
2515,3.0,0.0,0.0,0.0,0.0
2516,4.0,0.0,0.0,0.0,0.0
2517,4.0,0.0,0.0,0.0,0.0
2518,4.0,0.0,0.0,0.0,0.0
2519,4.0,0.0,0.0,0.0,0.0
2520,4.0,0.0,0.0,0.0,0.0
2521,4.0,0.0,0.0,0.0,0.0
2522,4.0,0.0,0.0,0.0,0.0
2523,4.0,0.0,0.0,0.0,0.0
2524,4.0,0.0,0.0,0.0,0.0
2525,4.0,0.0,0.0,0.0,0.0
2526,5.0,0.0,0.0,0.0,0.0
2527,5.0,0.0,0.0,0.0,0.0
2528,5.0,0.0,0.0,0.0,0.0
2529,5.0,0.0,0.0,0.0,0.0
2530,6.0,0.0,0.0,0.0,0.0
2531,6.0,0.0,0.0,0.0,0.0
2532,6.0,0.0,0.0,0.0,0.0
2533,6.0,0.0,0.0,0.0,0.0
2534,6.0,0.0,0.0,0.0,0.0
2535,7.0,0.0,0.0,0.0,0.0
2536,7.0,0.0,0.0,0.0,0.0
2537,7.0,0.0,0.0,0.0,0.0
2538,7.0,0.0,0.0,0.0,0.0
2539,7.0,0.0,0.0,0.0,0.0
2540,7.0,0.0,0.0,0.0,0.0
2541,7.0,0.0,0.0,0.0,0.0
2542,7.0,0.0,0.0,0.0,0.0
2543,7.0,0.0,0.0,0.0,0.0
2544,7.0,0.0,0.0,0.0,0.0
2545,7.0,0.0,0.0,0.0,0.0
2546,7.0,0.0,0.0,0.0,0.0
2547,7.0,0.0,0.0,0.0,0.0
2548,7.0,0.0,0.0,0.0,0.0
2549,7.0,0.0,0.0,0.0,0.0
2550,7.0,0.0,0.0,0.0,0.0
2551,7.0,0.0,0.0,0.0,0.0
2552,7.0,0.0,0.0,0.0,0.0
2553,7.0,0.0,0.0,0.0,0.0
2554,7.0,0.0,0.0,0.0,0.0
2555,7.0,0.0,0.0,0.0,0.0
2556,7.0,0.0,0.0,0.0,0.0
2557,8.0,0.0,0.0,0.0,0.0
2558,8.0,0.0,0.0,0.0,0.0
2559,8.0,0.0,0.0,0.0,0.0
2560,8.0,0.0,0.0,0.0,0.0
2561,8.0,0.0,0.0,0.0,0.0
2562,8.0,0.0,0.0,0.0,0.0
2563,8.0,0.0,0.0,0.0,0.0
2564,8.0,0.0,0.0,0.0,0.0
2565,8.0,0.0,0.0,0.0,0.0
2566,8.0,0.0,0.0,0.0,0.0
2567,8.0,0.0,0.0,0.0,0.0
2568,8.0,0.0,0.0,0.0,0.0
2569,8.0,0.0,0.0,0.0,0.0
2570,8.0,0.0,0.0,0.0,0.0
2571,8.0,0.0,0.0,0.0,0.0
2572,8.0,0.0,0.0,0.0,0.0
2573,8.0,0.0,0.0,0.0,0.0
2574,8.0,0.0,0.0,0.0,0.0
2575,8.0,0.0,0.0,0.0,0.0
2576,8.0,0.0,0.0,0.0,0.0
2577,8.0,0.0,0.0,0.0,0.0
2578,8.0,0.0,0.0,0.0,0.0
2579,8.0,0.0,0.0,0.0,0.0
2580,8.0,0.0,0.0,0.0,0.0
2581,8.0,0.0,0.0,0.0,0.0
2582,8.0,0.0,0.0,0.0,0.0
2583,8.0,0.0,0.0,0.0,0.0
2584,8.0,0.0,0.0,0.0,0.0
2585,9.0,0.0,0.0,0.0,0.0
2586,9.0,0.0,0.0,0.0,0.0
2587,9.0,0.0,0.0,0.0,0.0
2588,9.0,0.0,0.0,0.0,0.0
2589,9.0,0.0,0.0,0.0,0.0
2590,9.0,0.0,0.0,0.0,0.0
2591,9.0,0.0,0.0,0.0,0.0
2592,9.0,0.0,0.0,0.0,0.0
2593,9.0,0.0,0.0,0.0,0.0
2594,9.0,0.0,0.0,0.0,0.0
2595,9.0,0.0,0.0,0.0,0.0
2596,9.0,0.0,0.0,0.0,0.0
2597,9.0,0.0,0.0,0.0,0.0
2598,9.0,0.0,0.0,0.0,0.0
2599,9.0,0.0,0.0,0.0,0.0
2600,9.0,0.0,0.0,0.0,0.0
2601,0.0,0.0,0.0,0.0,0.0
2602,0.0,0.0,0.0,0.0,0.0
2603,0.0,0.0,0.0,0.0,0.0
2604,0.0,0.0,0.0,0.0,0.0
2605,0.0,0.0,0.0,0.0,0.0
2606,0.0,0.0,0.0,0.0,0.0
2607,0.0,0.0,0.0,0.0,0.0
2608,0.0,0.0,0.0,0.0,0.0
2609,0.0,0.0,0.0,0.0,0.0
2610,0.0,0.0,0.0,0.0,0.0
2611,1.0,0.0,0.0,0.0,0.0
2612,1.0,0.0,0.0,0.0,0.0
2613,1.0,0.0,0.0,0.0,0.0
2614,1.0,0.0,0.0,0.0,0.0
2615,1.0,0.0,0.0,0.0,0.0
2616,2.0,0.0,0.0,0.0,0.0
2617,2.0,0.0,0.0,0.0,0.0
2618,2.0,0.0,0.0,0.0,0.0
2619,2.0,0.0,0.0,0.0,0.0
2620,2.0,0.0,0.0,0.0,0.0
2621,3.0,0.0,0.0,0.0,0.0
2622,3.0,0.0,0.0,0.0,0.0
2623,3.0,0.0,0.0,0.0,0.0
2624,4.0,0.0,0.0,0.0,0.0
2625,4.0,0.0,0.0,0.0,0.0
2626,4.0,0.0,0.0,0.0,0.0
2627,4.0,0.0,0.0,0.0,0.0
2628,4.0,0.0,0.0,0.0,0.0
2629,4.0,0.0,0.0,0.0,0.0
2630,4.0,0.0,0.0,0.0,0.0
2631,4.0,0.0,0.0,0.0,0.0
2632,4.0,0.0,0.0,0.0,0.0
2633,4.0,0.0,0.0,0.0,0.0
2634,5.0,0.0,0.0,0.0,0.0
2635,5.0,0.0,0.0,0.0,0.0
2636,5.0,0.0,0.0,0.0,0.0
2637,5.0,0.0,0.0,0.0,0.0
2638,5.0,0.0,0.0,0.0,0.0
2639,5.0,0.0,0.0,0.0,0.0
2640,5.0,0.0,0.0,0.0,0.0
2641,5.0,0.0,0.0,0.0,0.0
2642,5.0,0.0,0.0,0.0,0.0
2643,6.0,0.0,0.0,0.0,0.0
2644,6.0,0.0,0.0,0.0,0.0
2645,7.0,0.0,0.0,0.0,0.0
2646,7.0,0.0,0.0,0.0,0.0
2647,7.0,0.0,0.0,0.0,0.0
2648,7.0,0.0,0.0,0.0,0.0
2649,7.0,0.0,0.0,0.0,0.0
2650,7.0,0.0,0.0,0.0,0.0
2651,7.0,0.0,0.0,0.0,0.0
2652,7.0,0.0,0.0,0.0,0.0
2653,8.0,0.0,0.0,0.0,0.0
2654,8.0,0.0,0.0,0.0,0.0
2655,8.0,0.0,0.0,0.0,0.0
2656,8.0,0.0,0.0,0.0,0.0
2657,8.0,0.0,0.0,0.0,0.0
2658,8.0,0.0,0.0,0.0,0.0
2659,8.0,0.0,0.0,0.0,0.0
2660,9.0,0.0,0.0,0.0,0.0
2661,9.0,0.0,0.0,0.0,0.0
2662,10.0,0.0,0.0,0.0,0.0
2663,10.0,0.0,0.0,0.0,0.0
2664,10.0,0.0,0.0,0.0,0.0
2665,11.0,0.0,0.0,0.0,0.0
2666,11.0,0.0,0.0,0.0,0.0
2667,11.0,0.0,0.0,0.0,0.0
2668,11.0,0.0,0.0,0.0,0.0
2669,12.0,0.0,0.0,0.0,0.0
2670,12.0,0.0,0.0,0.0,0.0
2671,12.0,0.0,0.0,0.0,0.0
2672,13.0,0.0,0.0,0.0,0.0
2673,13.0,0.0,0.0,0.0,0.0
2674,13.0,0.0,0.0,0.0,0.0
2675,13.0,0.0,0.0,0.0,0.0
2676,13.0,0.0,0.0,0.0,0.0
2677,13.0,0.0,0.0,0.0,0.0
2678,13.0,0.0,0.0,0.0,0.0
2679,13.0,0.0,0.0,0.0,0.0
2680,13.0,0.0,0.0,0.0,0.0
2681,13.0,0.0,0.0,0.0,0.0
2682,13.0,0.0,0.0,0.0,0.0
2683,13.0,0.0,0.0,0.0,0.0
2684,13.0,0.0,0.0,0.0,0.0
2685,13.0,0.0,0.0,0.0,0.0
2686,13.0,0.0,0.0,0.0,0.0
2687,13.0,0.0,0.0,0.0,0.0
2688,14.0,0.0,0.0,0.0,0.0
2689,14.0,0.0,0.0,0.0,0.0
2690,14.0,0.0,0.0,0.0,0.0
2691,14.0,0.0,0.0,0.0,0.0
2692,14.0,0.0,0.0,0.0,0.0
2693,15.0,0.0,0.0,0.0,0.0
2694,15.0,0.0,0.0,0.0,0.0
2695,15.0,0.0,0.0,0.0,0.0
2696,15.0,0.0,0.0,0.0,0.0
2697,15.0,0.0,0.0,0.0,0.0
2698,15.0,0.0,0.0,0.0,0.0
2699,15.0,0.0,0.0,0.0,0.0
2700,15.0,0.0,0.0,0.0,0.0
2701,1.0,0.0,0.0,0.0,0.0
2702,1.0,0.0,0.0,0.0,0.0
